caption,commentsCount,likesCount,ownerFullName,ownerUsername,type,url,videoDuration,videoPlayCount
"🔑 Marketingdagi muhim “kalitlar” — 4P va 4C 

Agar sizda 4P va 4C koʻrsatkichi mos kelsa, loyiham “uchishga tayyor” deyavering!

📌 Qisqacha tushuntirsak: qachonki mahsulot mijozga, narx qiymatga, joy qulaylikka, reklama aloqaga hamohang boʻlsa — natija kafolatlanadi. 

❗️ Ammo bu uchun siz 4P va 4C mosligini tekshirish usullari va strategiyalarini bilishingiz kerak. 

Oʻrganishga tayyormisiz? Izohda “marketing” deb yozing, sizni kurs bilan tanishtiramiz!",2,64,SPACE ACADEMY,spaceacademy.uz,Sidecar,https://www.instagram.com/p/C6eUxkgNpRc/,,
"Dasturchilar uchun yozilmagan qoidalar! 

⌨️ Dasturchilik – bu faqatgina kod yozish emas, balki bu mahorat, bilim va intizomni o’z ichiga olgan kasbdir. 

👆 Keling, dasturchilar va endi dasturlashga kirayotganlar uchun yozilmagan, ammo muhim bo’lgan ba’zi qoidalarni ko’rib chiqaylik.",0,52,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Sidecar,https://www.instagram.com/p/C9m3-VWNBUY/,,
"Talabalarimizga savollar bilan yuzlandik!

🧠Astrum talabalariga Neyrolink implantini o’rnatishni xohlarmidingiz, degan savol bilan yuzlandik. 

Fikringizni izohlarda kutamiz",10,105,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9-JXN5t0Ju/,58.908,3321.0
"🧑🏻‍💻Dasturlashni PDP Acadmey’da o‘rganing!

🗣Online yoki Offline tarzda dasturlashni o‘rganmoqchi bo‘lsangiz PDP Academy Sizga xalqaro tajribaga ega mentorlar qo‘lida IT’ni sifatli o‘rganish imkonini beradi.

🔍Qulay grafik, masofadan turib IT’ni sifatli o‘rganish imkoniyati va kamida dasturlashda 3 ta ish taklifini qo‘ldan boy bermang!

Murojaat uchun:
📞 78-777-47-47",44,209,PDP Academy,pdpuz,Sidecar,https://www.instagram.com/p/C92dZLetfvx/,,
"💻 Dasturchilar kunni qanday o’tkazadi? 

🌜Tahminan shunday, topdik-a?! Siz ham yangi g’oyalarni kechalari sinovdan o’tkazasizmi? 

🌞 Kuningiz qanday o’tishi haqida izohlarda bo’lishing!",8,93,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9zq6gYuHXV/,35.153,2938.0
"🛸 Astrum — yuraklarni zabt etgan makon 

🎬 Astrum – bu nafaqat ta’lim, balki orzularingizga qanot bag’ishlaydigan professional ta’lim maskani!  Bu yerda har bir talabaga e’tibor va g’amxo’rlik ko’rsatiladi, har bir dars – yangi imkoniyatlar eshigi.

🌟 Innovatsion muhit 
 🧑‍🏫 Eng yaxshi o’qituvchilar 
🎬 Amaliyotga asoslangan darslar
🚀 Eng so’ngi texnologiyalar va sharoitlar

🔗 Astrumda ta’lim olish – bu kelajakka qadam tashlashning eng yaxshi usuli. Orzularingiz sari dadil qadam tashlang!",7,113,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9uecmEtbx9/,23.776,3544.0
"🎥 Talabalar Astrumga kirishga ikkilanganda...

🙄 Ikkilanishlar hayotning bir qismi, lekin Astrumda ta’lim olish hayotingizni o’zgartiradi! 

🚀 Astrum IT akademiyasi bilan kelajakdagi yutuqlaringizga birinchi qadamni qo‘ying!",10,93,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C-F31SaNhyj/,12.955,4142.0
"🛸 Astrumni kimlar tanlaydi? 

📍Astrum IT akademiyasi — mustaqil qaror qabul qilishga va kelajagini o’z qo’llari bilan qurishga tayyor bo’lganlar uchun eng yaxshi tanlovdir. 

💻 Bizning o’quv dasturlarimiz nafaqat bilim berish, balki sizni mustaqil fikrlash va ijodiy yechimlar topishga o’rgatadi.

P.S: Kelajagingiz boshqaruvini o’z qo’lingizga olishga tayyormisiz? 🕹",15,168,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9SWZoGttVB/,14.51,5242.0
"📚Dasturchilar uchun TOP 5 kitoblar 📚 
Bu kitoblar sizning dasturlashdagi mahoratingizni yangi darajaga ko’taradi. 🔥

💡 Sizni kod yozishga ilhomlantiradigan va yangi yondashuvlar bilan tanishtiradigan bu kitoblarni o’qib chiqishingiz kerak!

1. “Python Programming: A Step By Step Guide From Beginner To Expert” - Anthony Brun

2. “C++ Programming: An Object-Oriented Approach” - Behrouz A. Forouzan F. Gilberg

3. “C#: The Ultimate Intermediate Guide To Learn C# Programming Step By Step Paperback” –  Ryan Turner

4. “JAVA Programming Simplified” - Dr. Muneer Ahmad Dar

5. “Eloquent JavaScript” - Marijn Haverbeke

📖 O’zingiz o’qigan kitoblarni kommentlarda yozib qoldiring.",2,67,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C94yz3ft9CT/,11.283,3485.0
Izohga xatolardan olgan xulosangizni yozib qoldiring 👇,17,379,Dasturlash | Dizayn | Marketing,najottalim,Video,https://www.instagram.com/p/C_TNHG8tlm5/,43.56,16425.0
"Dasturchilar uchun TOP5 sun’iy intellektlar:

📢 Ushbu sun’iy intellekt vositalari dasturchilar uchun mahsuldorlikni oshirish va kod sifatini yaxshilashda katta yordam beradi. 

1️⃣ GitHub Copilot 
 • Kod yozishda real vaqtda takliflar beradi.
 • Murakkab funksiyalar va butun kod bloklarini avtomatik tamomlaydi.

2️⃣ TabNine 
 • 20+ dasturlash tillarini qo’llab-quvvatlaydi.
 • Ma’lumotlar bazasiga asoslangan avtomatik tamomlash algoritmini ishlatadi.

3️⃣ Kite 
 • Kod yozishda AI asosida aqlli tavsiyalar beradi.
 • Kod yozish tezligini oshiradi va mahsuldorlikni yaxshilaydi.

4️⃣ IntelliCode 
 • Kod sifatini oshirish uchun eng yaxshi amaliyotlarni tavsiya qiladi.
 • Ma’lumotlarga asoslangan individual takliflar beradi.

5️⃣ DeepCode 
 • Kod tahlili orqali xatolarni avtomatik aniqlaydi.
 • Kod xavfsizligi va sifatini oshiradi.

Saytlar havolasini telegram kanalimizdan olishingiz mumkin

t.me/astrumuz",0,50,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Sidecar,https://www.instagram.com/p/C9kUg_1tid_/,,
"😀 Tanishing, bu oʻz sohasini oʻqituvchilikdan dasturlashga oʻzgartirgan oʻquvchimiz Kamola. 

Uning hikoyasi taslim bo‘lmaslik va maqsadga erishish muhimligi haqida. 
 
👉Telegram orqali bogʻlanish: @mohirdev_alumni",4,130,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Sidecar,https://www.instagram.com/p/C_S6jHRq8KE/,,
"❗️Bu kasb egalari AI’ni bilishi shart!

Siz grafik dizayn, kontent-meyking kopirayting yoki podkasting bilan shug’ullanasizmi? Endi sizga shaxsiy mahoratning o’zi kamlik qiladi. 

🤖 Ishingizni yanada oson va mukammal bajarish uchun yuqoridagi Sun’iy Intellekt vositalaridan foydalanishingiz kerak. 

Qanday qilib? Buni sizga Marketing Bootcamp kursining bonus darslarida oʻrgatamiz!

👇 Kurs haqida batafsil bilish uchun izohda “marketing” soʻzini qoldiring.",12,675,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C6HAul4NyWl/,9.51,32107.0
"💼 Kod yozmasdan ishlasa bo’ladigan IT kasblari!

IT sohasida kod yozmasdan ham yuqori daromad keltiruvchi ko‘plab kasblar mavjud. Ulardan ba’zilari bilan videoda tanishing! 

🎯 Kod yozib zerikib qoladigan o‘rtoqlaringizga postni tashab qo‘ying!",7,105,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9U0nnxtwff/,58.066,2740.0
"🎓 Astrumda 13-iyul kuni 4-graduation party marosimi bo’lib o’tdi

🌟 Kecha ajoyib lahzalar va unutilmas xotiralarga boy bo’ldi! Bitiruvchilarimizni chin dildan tabriklaymiz va kelgusi ishlarida ulkan zafarlar tilaymiz. 

🪄 Siz ham orzularingizni ro’yobga chiqarish uchun Astrumda ilk qadamlaringizni tashlashni xohlaysizmi? Sizni:

💻 Zamonaviy texnologiyalar;
🚀 Ilg’or o’quv dasturlari; 
🔥 Do’stona muhit kutmoqda!",11,207,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9fCt-ZNSDU/,24.733,6319.0
"🎉 В августе в IT-Academy запускается множество направлений!

🐍 Backend - изучите один из самых востребованных языков Python и покоряйте IT сферу.

🎨 Графический дизайн для самых креативных. Создавайте визуалы, которые завораживают взгляд!

💻 Front-end для тех, кто хочет научиться создавать сайты и помогать развитию бизнеса.

🖥 Компьютерная грамотность - для тех, кто хочет стать уверенным пользователем компьютера, а также изучить Word и Excel.

Для самых юных учеников мы также подготовили интересные направления:

🎮 Визуальный язык программирования  Scratch - научит детей создавать анимации и простые игры.

👾 Unity - для тех, кто хочет создавать целые 3D миры и делать более сложные игровые механики, развивая логическое мышление.

📅 Присоединяйтесь к нашим курсам и откройте для себя новые возможности!

📍 Адреса:
Юнусабад: ул. Шахрисабз 7, здание главпочтамта
Сергели: Пятый массив, здание Ташкентской библиотеки
🕘 Время работы: с 09:00 до 19:00

📞 Телефон: +998781130512",1,1063,Школа программирования,itacademy_uz,Video,https://www.instagram.com/p/C-Shn0rteMh/,15.066,1374395.0
"Прошло уже целых 6 уроков у нашей группы первого потока по графическому дизайну! 🤩

Мы приблизились к их первому воркшопу, который поможет ученикам закрепить основы дизайна и программу Figma. 💻

В следующем видео мы обязательно расскажем вам, какой воркшоп мы для них приготовили, так что следите за новостями! 😏

Следующая группа уже почти готова к запуску и старту своего пути в дизайне, и вы ещё успеваете присоединиться к ней. 🖌️ Оставляйте комментарий «дизайн» для записи на бесплатный пробный урок!",2,60,Школа программирования,itacademy_uz,Video,https://www.instagram.com/p/C-2oAWZNqXf/,50.688,2771.0
"“Koinot”dan belgi kutyapsizmi? Space talabalari aloqada!

🕹 Marketing — zamonaviy biznes asosi. Uni o’rganganlar eng kerakli xodimga aylanmoqda. Ishonmaysizmi? Unda Marketing Bootcamp bitiruvchilarining fikrini eshiting!

📌 Sizga 8 nafar ustozdan kompleks darslar, amaliy tajriba, netvorking loyihalari va ishga joylashish imkonini taklif qilamiz. 

👇 Ro’yxatdan o’ting va marketingdagi kelajak sari ilk qadamni tashlash uchun izohlarda “Marketing” so’zini yozib qoldiring",2,75,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C58oamytVC2/,90.0,3668.0
"🌐 Operatsion tizimlar bilan yaqindan tanishamizmi?

👆Har bir operatsion tizim o‘ziga xos vazifalari va imkoniyatlari bilan ajralib turadi. 

✍🏻 Quyidagi videodagi qaysi operatsion tizimda ishlab ko’rgansiz?  Izohlarda tajribangiz bilan o‘rtoqlashing!",3,113,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9ClV1zt6ej/,56.433,2629.0
"Tanishing, bu andijonlik Muhammadaziz.

😀 U bizning bir nechta kichik kurslarimizni oʻqib, AyTida oʻz oʻrnini topgan.

Hozirda u Marhamatdagi logistika kompaniyasida full stack dasturchi boʻlib ishlayapti.

🎞 Oʻquvchimiz bu natijaga qanday erishgani qiziq boʻlsa, videoni oxirigacha koʻring.

Sizda ham shunday hikoyalar boʻlsa, biz bilan bogʻlaning.

👉 Telegram orqali bogʻlanish: @mohirdev_alumni",83,1722,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Video,https://www.instagram.com/p/C_27s2UqLlG/,61.1,27538.0
"🤑 Birgina harakat bilan 30 mln dollarlik mashina olish usuli

Hashamatli mashinada yoqtirgan musiqangizni baland qo’yib, Dubay ko’chalarida sayr qilishni istaysizmi?

✅ Buning eng sinalgan bitta usuli bor. U ham bo’lsa, videoda aytildi.

Videoni orzulari “osmon” do’stlarga yuborib qo’ying 😉",57,348,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C53q7odtgPX/,24.433,17010.0
"Sotuvdagi oltin qoida

Qaysi sohada ishlashimizdan qatʼiy nazar, doim nimanidir sotamiz. Lekin agar bu qoidalarni bilmasak, raqobatda yutqazib qoʻyishimiz aniq ⬆️ 

✅ Har doim g’olib bo’lishni istasangiz, videoni ko’rib, sotuvdagi eng asosiy qoidalarni bilib oling.

Aytgancha, bu borada to’liq va amaliy bilimlarni Marketing Bootcamp kursida egallashingiz mumkin.

👇 Batafsil maʼlumot olish uchun hoziroq izohlarda “8” raqamini yozib qoldiring!",11,199,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C5yb-oKtv1A/,103.5,6188.0
"📈 Strategiya bor-u, undan natija yo’qmi?

80% biznesmenlarning asosiy muammosi — bor marketing strategiyani amalda ishlata olmaslik.

❗️ Tavakkaliga ish qilib pulingizni kuydirmang — Marketing Strategiya tuzish va uni amalda ishlatib foyda olishni Marketing Bootcamp bilan o’rganing!

✅ Sizni 8 nafar marketologdan professional darslar kutmoqda. Ro’yxatdan o’tish uchun izohlarda “+” qoldiring",20,372,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C5oK4z7NoAk/,51.933,29207.0
"Asmald, Mercedes Benz, Basri Baba — bular shunchaki brend emas, spikerlarimizning jonli tajribasi!

👩‍💻 Ayollar uchun SMM Praktikum darslari 30 ga yaqin loyihalarda muvaffaqiyatli ishlab kelayotgan malakali ustozlar tomonidan o’tiladi.

✅ Har bir dars amaliyot asosida;
✅ Guruhda faqat ayol-qizlar;
✅ Darslar qulay vaqtda;
✅ Ishga joylashish imkoni mavjud.

💸 O’zingiz uchun haqiqiy onlayn daromad yo’lini oching — SMM Praktikum bilan zamonaviy kasbni mukammal o’rganing!

👇 Kurs haqida to’liq ma’lumot olish uchun izohda “ayollar uchun” so’zini qoldiring.",29,159,SPACE ACADEMY,spaceacademy.uz,Sidecar,https://www.instagram.com/p/C5c8vxeNdOw/,,
"Mijozlar oqimini maksimal darajaga koʻtarishga tayyormisiz?

🚀 Shuhrat Ahmedjanovdan Oʻzbekiston va Markaziy Osiyo tajribasidagi marketing kommunikatsiyasini oʻrganing!

➕ Marketing Bootcamp’da sizni yana 7 nafar mahoratli ustoz va real amaliyotlar kutmoqda. Biznesingizni kurs davomidayoq rivojlantirish uchun bu ajoyib imkoniyat. 

Kursga yozilish uchun izohda + qoldiring!",10,95,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C5vtkkeNxPS/,57.666,4721.0
"Masofa toʻsiq emas deganmidik? Mana isboti!

SMM Praktikum’ning onlayn formatini tugatgan Qoraqalpogʻistonlik talabamiz allaqachon loyihalar bilan 500$ daromadda 🔥

📲 Hatto qoʻlingizda birgina telefon boʻlsa ham, u bilan kasb oʻrganishingiz mumkin. Muhimi — harakat!

Onlayn format qulayliklaridan siz ham foydalaning — onlayn oʻqib, “real” daromad qiling!",32,123,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C5WDLwkNCb8/,57.8,6133.0
"🌙 Ramazon Hayiti muborak boʻlsin!

🕌 Muqaddas ayyom bilan birga har bir kuningizga fayz, halovat va baraka kirib kelsin. 

✨ Yangi yutuqlar, yuksak maqsadlar va ezgu amallar doim siz bilan boʻlsin. Har bir niyatingizga eng xayrli yechimlar hamrohlik qilishini tilaymiz!

Ayyom muborak, azizlar!",3,111,SPACE ACADEMY,spaceacademy.uz,Image,https://www.instagram.com/p/C5j7xc2oiWF/,,
"Maqsadingizdan kulganlarga natijangizni ko’rsating

📲 Qo’lingizdagi smartfonni kimnidir muhokama qilish vositasiga emas, professional ish quroliga aylantirish vaqti keldi.

✅ Mobilografiya sirlarini o’rganing, biz bilan malakangizni oshiring va eng qiziqarli loyihalarda daromad qiling. Endi navbat sizniki!

Telefon kamerasidan daromad qilishni o’rganish uchun izohda “Mobilografiya” so’zini qoldiring.",23,214,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C5Yh2y8tod1/,31.933,7836.0
"🎓 Astrum bilan hammasi oson!

Dasturlashga qiziqasizmi? Bizning kurslarda ta’lim oling va orzularingiz sari qadam qo‘ying.

📚 Kelajagingizni qurish uchun yordamga tayyormiz!",15,147,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C8zLS72NoRa/,23.6,4258.0
"📢 Dasturlash asoslari kursiga qabul boshlandi!

🚀 Astrum dasturlash olamiga eng oson va samarali yo’lni sizga ko’rsatadi. 

🔹 Kurs davomiyligi: 2 oy 
🔹 Dars vaqti: haftada 3 kun, 4 soatdan 
🔹 Kurs mavzulari:
 • Matematika (Algoritmlar)
 • Kompyuter savodxonligi
 • Dasturlash asoslari (Pseudocode, blok sxema , scratch)

💻 Sizni IT olamida qiziqarli sayohat kutmoqda. Tayyormisiz?",8,90,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Image,https://www.instagram.com/p/C84Yh01NGc0/,,
"👆 Biz sizga xalqaro darajadagi darslar joylangan eng yaxshi bepul platformalar ro‘yxatini taqdim etamiz!

1. coursera - Turli universitetlar va tashkilotlar tomonidan taklif etiladigan bepul kurslar mavjud
2. edX - Dunyodagi eng nufuzli universitetlar va muassasalar tomonidan taqdim etiladigan bepul kurslar.
3. UDEMY -Bepul va pulli kurslar joylashgan platforma
4. Harvard Online Learning - Harvard universiteti tomonidan bepul kurslar.
5. MIT OpenCoursWare - MIT universiteti tomonidan taklif etiladigan bepul kurs materiallari.

Saytlar havolasini telegram kanalimizdan olishingiz mumkin",2,74,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Video,https://www.instagram.com/p/C9KQTYEN933/,19.851,2225.0
"📢 Astrumning dasturlash asoslari kursiga qo'shiling!

📍O'zbekistonning yetakchi IT ta'lim markazlaridan biri bo'lgan Astrum sizga zamonaviy dasturlash olamiga birinchi qadamni qo'yish imkoniyatini taqdim etadi. 

Bizning kursimizda 2 oy ichida siz:
🔹 Algoritmlarni Pseudocode va blok sxema orqali o'rganasiz; 
🔹 Scratch dasturida o'yin yasash orqali dasturlashni o'rganasiz;
🔹 Matematika(Algoritmlar) va kompyuter savodxonligini o'rganasiz.

💻 Astrum bilan dasturlash olamiga sho’ng’ing va professionallar bilan karyerangizga poydevor qo’ying!",5,59,Astrum - Biz yangi yulduzlarni kashf etamiz,astrumuz,Sidecar,https://www.instagram.com/p/C9ALgbcqmQe/,,
"❗️ Bir martalik xarid yutug’ingiz emas, mag’lubiyatingiz bo’ladi

🌐 Marketingda LTV ko’rsatkichi juda muhim. Chunki aynan u mijozlar sizga faqat bir marta emas, balki doimiy ravishda qanday foyda keltirishini aniqlab beradi.

Bu qanday ishlaydi? Yaxshisi, videoni ko’ring! 

✅ Bu kabi muhim marketing qurollarini Marketing Bootcamp kursida o’zlashtirasiz. 

Hoziroq izohda “marketing” so’zini yozing va sizga kurs haqida batafsil ma’lumot beramiz!",2,92,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C6bpk5TNdxq/,124.09,4850.0
